,Student ID,student_name,gender,year,school_name,Average Reading Score,Average Maths Score
26808,26808,Danielle Jones,F,10,Rodriguez High School,69,73
26809,26809,Mrs. Susan Mccormick,F,10,Rodriguez High School,64,96
26810,26810,Kaitlin King,F,9,Rodriguez High School,73,85
26811,26811,Kenneth Cooke,M,12,Rodriguez High School,75,62
26812,26812,Teresa Matthews,F,10,Rodriguez High School,81,69
26813,26813,Ronald Collins,M,10,Rodriguez High School,77,90
26814,26814,Julie Haas,F,12,Rodriguez High School,57,83
26815,26815,Karen Haas,F,12,Rodriguez High School,59,94
26816,26816,Ashlee Lowe,F,10,Rodriguez High School,93,70
26817,26817,Lindsay Meyer,F,12,Rodriguez High School,52,57
26818,26818,Timothy Owens,M,11,Rodriguez High School,71,48
26819,26819,Amanda Adams,F,9,Rodriguez High School,47,64
26820,26820,Blake Robertson,M,10,Rodriguez High School,49,67
26821,26821,Christopher Davis,M,12,Rodriguez High School,77,83
26822,26822,Nicole Thompson,F,9,Rodriguez High School,91,99
26823,26823,Suzanne Hanna,F,11,Rodriguez High School,85,85
26824,26824,Mary Bailey,F,10,Rodriguez High School,97,91
26825,26825,Adam Weeks,M,9,Rodriguez High School,99,77
26826,26826,Heather Fisher,F,10,Rodriguez High School,89,91
26827,26827,Robert Davis,M,9,Rodriguez High School,82,59
26828,26828,Marvin Anderson,M,9,Rodriguez High School,63,58
26829,26829,Maria Robinson,F,9,Rodriguez High School,60,48
26830,26830,Andrea Fernandez,F,9,Rodriguez High School,90,99
26831,26831,Kenneth Fletcher,M,10,Rodriguez High School,44,52
26832,26832,Margaret Ross,F,11,Rodriguez High School,60,68
26833,26833,James Joyce,M,10,Rodriguez High School,52,73
26834,26834,Krista Smith,F,11,Rodriguez High School,61,83
26835,26835,Kathy Turner,F,9,Rodriguez High School,51,75
26836,26836,Cody Williamson,M,12,Rodriguez High School,68,66
26837,26837,Larry Bryant,M,10,Rodriguez High School,72,76
26838,26838,Nathan Hayes,M,10,Rodriguez High School,72,64
26839,26839,Maria Williams,F,10,Rodriguez High School,52,96
26840,26840,Elizabeth Ali,F,11,Rodriguez High School,99,67
26841,26841,James Phillips,M,10,Rodriguez High School,65,53
26842,26842,Gregory Bowen,M,12,Rodriguez High School,96,63
26843,26843,Mary Stephens,F,10,Rodriguez High School,59,45
26844,26844,Sophia Henderson,F,9,Rodriguez High School,81,59
26845,26845,Jay Higgins,M,9,Rodriguez High School,92,46
26846,26846,Amanda Wolf DVM,F,12,Rodriguez High School,84,78
26847,26847,Samantha Williams,F,11,Rodriguez High School,90,77
26848,26848,Dominique Vargas,F,12,Rodriguez High School,89,55
26849,26849,Regina Pittman,F,11,Rodriguez High School,84,68
26850,26850,Savannah Adams,F,9,Rodriguez High School,50,83
26851,26851,Joshua Smith,M,9,Rodriguez High School,59,89
26852,26852,Raymond Curry,M,12,Rodriguez High School,54,67
26853,26853,Jody Wells,F,12,Rodriguez High School,79,71
26854,26854,Michael Ramos,M,12,Rodriguez High School,68,88
26855,26855,Christopher Leon,M,10,Rodriguez High School,58,79
26856,26856,Mr. Mitchell Coleman,M,12,Rodriguez High School,78,92
26857,26857,Amanda Chapman,F,12,Rodriguez High School,77,45
26858,26858,Elijah Peck,M,11,Rodriguez High School,52,88
26859,26859,Tamara Ortiz,F,12,Rodriguez High School,99,45
26860,26860,Catherine Collins,F,9,Rodriguez High School,73,90
26861,26861,John Gilmore,M,12,Rodriguez High School,56,86
26862,26862,Sean Arroyo,M,11,Rodriguez High School,70,49
26863,26863,Charles Oconnor,M,9,Rodriguez High School,63,77
26864,26864,Darren Hawkins,M,10,Rodriguez High School,91,84
26865,26865,Jeffrey Hernandez,M,10,Rodriguez High School,88,79
26866,26866,Amy Young,F,9,Rodriguez High School,81,62
26867,26867,Bruce Solis,M,10,Rodriguez High School,77,97
26868,26868,Kim Owen,F,12,Rodriguez High School,66,50
26869,26869,Kaitlyn Moon,F,12,Rodriguez High School,76,57
26870,26870,Tammy Sloan,F,10,Rodriguez High School,53,64
26871,26871,Bethany Ross,F,9,Rodriguez High School,44,85
26872,26872,Brian Taylor,M,12,Rodriguez High School,69,79
26873,26873,Valerie Martinez,F,10,Rodriguez High School,50,52
26874,26874,Timothy Ford,M,9,Rodriguez High School,44,76
26875,26875,James Freeman,M,9,Rodriguez High School,68,98
26876,26876,Ryan Hall,M,11,Rodriguez High School,45,97
26877,26877,Megan Lin,F,12,Rodriguez High School,60,58
26878,26878,Jacqueline Rodriguez,F,10,Rodriguez High School,59,77
26879,26879,Jake Williams,M,12,Rodriguez High School,99,69
26880,26880,Ronald Martin,M,10,Rodriguez High School,46,49
26881,26881,Chris Martinez,M,11,Rodriguez High School,93,62
26882,26882,George Dawson,M,12,Rodriguez High School,70,63
26883,26883,James Walker,M,10,Rodriguez High School,58,95
26884,26884,Christina Reeves,F,10,Rodriguez High School,52,87
26885,26885,Bradley Perez,M,9,Rodriguez High School,95,47
26886,26886,Wayne Costa,M,12,Rodriguez High School,52,98
26887,26887,Amy Morris,F,12,Rodriguez High School,70,79
26888,26888,Samantha Lewis,F,12,Rodriguez High School,55,46
26889,26889,Kathleen Ellis,F,10,Rodriguez High School,65,96
26890,26890,Jennifer Anderson,F,9,Rodriguez High School,65,45
26891,26891,Miss Christy Harris,F,12,Rodriguez High School,99,84
26892,26892,Diane Ramirez,F,11,Rodriguez High School,70,56
26893,26893,Kevin Lowery,M,11,Rodriguez High School,85,69
26894,26894,James Roth,M,9,Rodriguez High School,99,77
26895,26895,Anthony Jenkins,M,10,Rodriguez High School,71,75
26896,26896,Susan Norris,F,12,Rodriguez High School,98,61
26897,26897,Michael Rios,M,9,Rodriguez High School,96,94
26898,26898,Robert Jones,M,10,Rodriguez High School,49,50
26899,26899,Shelly Williams,F,10,Rodriguez High School,89,75
26900,26900,Daniel Herrera,M,11,Rodriguez High School,97,98
26901,26901,Wayne Smith,M,10,Rodriguez High School,67,83
26902,26902,Raymond Olson,M,9,Rodriguez High School,60,46
26903,26903,Kelly Jensen,F,9,Rodriguez High School,51,65
26904,26904,Maurice Rangel,M,9,Rodriguez High School,55,57
26905,26905,Emily Edwards,F,12,Rodriguez High School,54,55
26906,26906,Peter Mccoy,M,10,Rodriguez High School,53,55
26907,26907,William Higgins,M,11,Rodriguez High School,52,77
26908,26908,Sherri Rogers,F,11,Rodriguez High School,80,97
26909,26909,Robert Ross,M,10,Rodriguez High School,91,83
26910,26910,Anthony Lee,M,9,Rodriguez High School,60,89
26911,26911,Jennifer Robinson,F,11,Rodriguez High School,57,51
26912,26912,Bruce Weber,M,9,Rodriguez High School,88,55
26913,26913,Carrie Sanders,F,9,Rodriguez High School,78,90
26914,26914,Ryan Garza,M,11,Rodriguez High School,84,69
26915,26915,Sarah Reid,F,9,Rodriguez High School,58,49
26916,26916,Andre Washington,M,12,Rodriguez High School,67,89
26917,26917,Monica Hopkins,F,11,Rodriguez High School,65,95
26918,26918,Jacqueline Gilbert,F,12,Rodriguez High School,95,80
26919,26919,Robert Hubbard,M,11,Rodriguez High School,45,98
26920,26920,Jennifer Williams,F,11,Rodriguez High School,48,88
26921,26921,Jon Vazquez,M,9,Rodriguez High School,55,96
26922,26922,Virginia Villarreal,F,11,Rodriguez High School,85,63
26923,26923,Madeline Nicholson,F,11,Rodriguez High School,43,55
26924,26924,Angela Bright,F,9,Rodriguez High School,72,69
26925,26925,Alan Morris,M,11,Rodriguez High School,55,84
26926,26926,Whitney Martin,F,10,Rodriguez High School,85,60
26927,26927,Joshua Branch,M,9,Rodriguez High School,87,98
26928,26928,Ariel Lopez,F,9,Rodriguez High School,57,46
26929,26929,Jeremy Contreras,M,9,Rodriguez High School,44,95
26930,26930,Travis Fernandez,M,9,Rodriguez High School,94,86
26931,26931,Kenneth Chapman,M,10,Rodriguez High School,91,51
26932,26932,Joseph Salazar,M,9,Rodriguez High School,61,85
26933,26933,Travis Anderson,M,11,Rodriguez High School,80,86
26934,26934,Emma Robinson,F,9,Rodriguez High School,51,49
26935,26935,Michael Benson,M,11,Rodriguez High School,70,95
26936,26936,Ethan Mendez,M,10,Rodriguez High School,82,87
26937,26937,Kenneth Garcia,M,10,Rodriguez High School,55,77
26938,26938,Justin Stone,M,10,Rodriguez High School,92,78
26939,26939,Jessica Adams,F,12,Rodriguez High School,47,90
26940,26940,Dylan Foley DDS,M,9,Rodriguez High School,53,97
26941,26941,Alex Flowers,M,12,Rodriguez High School,72,53
26942,26942,Mason Gonzales,M,9,Rodriguez High School,44,59
26943,26943,Mr. Lance Stark,M,12,Rodriguez High School,68,87
26944,26944,Victoria Moore,F,10,Rodriguez High School,64,78
26945,26945,Joseph Turner,M,9,Rodriguez High School,72,60
26946,26946,Alyssa Wilson,F,11,Rodriguez High School,97,97
26947,26947,Jeffery Williams,M,12,Rodriguez High School,96,61
26948,26948,Miguel Bell,M,11,Rodriguez High School,90,80
26949,26949,Matthew Kennedy,M,12,Rodriguez High School,72,60
26950,26950,Patrick Howe,M,9,Rodriguez High School,43,79
26951,26951,Michael Shepherd,M,10,Rodriguez High School,71,67
26952,26952,Patrick Harrison,M,10,Rodriguez High School,44,98
26953,26953,Nathan Morris,M,9,Rodriguez High School,61,78
26954,26954,Sarah Henderson,F,12,Rodriguez High School,52,92
26955,26955,Katie Williams,F,11,Rodriguez High School,88,94
26956,26956,Ronald Rivera,M,11,Rodriguez High School,80,74
26957,26957,Nathan Chen,M,11,Rodriguez High School,69,63
26958,26958,Kelly Shah,F,11,Rodriguez High School,58,83
26959,26959,Karen Perry,F,12,Rodriguez High School,52,61
26960,26960,Laura Harrison,F,10,Rodriguez High School,83,55
26961,26961,Ricky Murphy DDS,M,10,Rodriguez High School,71,65
26962,26962,Kimberly Rubio,F,10,Rodriguez High School,77,56
26963,26963,Deborah Thornton,F,10,Rodriguez High School,57,84
26964,26964,Mr. Elijah Anderson,M,9,Rodriguez High School,59,57
26965,26965,Olivia Hurley,F,11,Rodriguez High School,79,80
26966,26966,Christine Navarro,F,12,Rodriguez High School,87,83
26967,26967,Terry Anderson,M,12,Rodriguez High School,45,53
26968,26968,Ryan Dixon,M,11,Rodriguez High School,45,90
26969,26969,Janet Jones,F,11,Rodriguez High School,64,89
26970,26970,Samuel Walker,M,9,Rodriguez High School,52,72
26971,26971,Nicholas Long,M,9,Rodriguez High School,77,83
26972,26972,Tanya Bridges,F,10,Rodriguez High School,69,91
26973,26973,Jeff Ward,M,9,Rodriguez High School,75,54
26974,26974,Anthony Wilson,M,9,Rodriguez High School,60,81
26975,26975,Natalie Ross,F,10,Rodriguez High School,96,89
26976,26976,Gregory Case,M,12,Rodriguez High School,51,86
26977,26977,Daniel Harris,M,12,Rodriguez High School,99,85
26978,26978,David Brown,M,10,Rodriguez High School,44,56
26979,26979,Paul Wiggins,M,11,Rodriguez High School,47,53
26980,26980,David Dixon,M,10,Rodriguez High School,55,87
26981,26981,Jordan Mendez,M,11,Rodriguez High School,85,68
26982,26982,Marcus Harris,M,9,Rodriguez High School,58,76
26983,26983,Amanda Morris,F,9,Rodriguez High School,54,83
26984,26984,Amanda Santos,F,12,Rodriguez High School,66,48
26985,26985,Nathan Gutierrez,M,11,Rodriguez High School,46,59
26986,26986,Amy Case,F,10,Rodriguez High School,52,90
26987,26987,Monica Wells,F,9,Rodriguez High School,59,55
26988,26988,Monica Summers,F,12,Rodriguez High School,99,69
26989,26989,Justin Lindsey,M,10,Rodriguez High School,59,65
26990,26990,Eric Kelly,M,9,Rodriguez High School,71,59
26991,26991,Brooke Jackson,F,9,Rodriguez High School,76,63
26992,26992,Alexa Green,F,9,Rodriguez High School,47,88
26993,26993,Charles Roberts,M,10,Rodriguez High School,96,88
26994,26994,Stanley Johnson,M,11,Rodriguez High School,79,56
26995,26995,William Espinoza,M,10,Rodriguez High School,60,70
26996,26996,Misty Robinson,F,10,Rodriguez High School,61,63
26997,26997,Michelle Paul,F,9,Rodriguez High School,60,50
26998,26998,David Johnson,M,9,Rodriguez High School,53,72
26999,26999,Michelle Rodriguez,F,12,Rodriguez High School,96,95
27000,27000,Kenneth Brennan,M,9,Rodriguez High School,89,68
27001,27001,Jennifer Meyer,F,9,Rodriguez High School,67,73
27002,27002,Julia Hammond,F,12,Rodriguez High School,47,62
27003,27003,Sean Moore,M,10,Rodriguez High School,58,75
27004,27004,Kristen Dennis DVM,F,10,Rodriguez High School,90,66
27005,27005,John Rivera,M,12,Rodriguez High School,63,83
27006,27006,Phillip Bailey,M,12,Rodriguez High School,80,69
27007,27007,Tiffany Frey,F,10,Rodriguez High School,50,71
27008,27008,Jason Phillips,M,9,Rodriguez High School,56,48
27009,27009,Logan Warren,M,9,Rodriguez High School,85,71
27010,27010,Kelly Randall,F,11,Rodriguez High School,91,89
27011,27011,Michelle Watson,F,9,Rodriguez High School,99,77
27012,27012,Cindy Castro,F,10,Rodriguez High School,89,59
27013,27013,Caitlin Tyler,F,11,Rodriguez High School,72,73
27014,27014,Kathleen Ho,F,11,Rodriguez High School,69,65
27015,27015,Stephanie Nelson,F,11,Rodriguez High School,48,76
27016,27016,Paula Lewis,F,9,Rodriguez High School,49,99
27017,27017,Kathleen Baker,F,11,Rodriguez High School,63,92
27018,27018,Courtney Mcknight,F,10,Rodriguez High School,86,60
27019,27019,John Ramos,M,11,Rodriguez High School,84,51
27020,27020,Marcia Smith,F,11,Rodriguez High School,75,47
27021,27021,Cole Meadows,M,10,Rodriguez High School,65,83
27022,27022,Amy Owens,F,9,Rodriguez High School,85,76
27023,27023,Laura Morse,F,10,Rodriguez High School,73,57
27024,27024,Daniel Bowman,M,9,Rodriguez High School,73,45
27025,27025,Mitchell Love,M,10,Rodriguez High School,96,95
27026,27026,Michael Hodges,M,10,Rodriguez High School,81,85
27027,27027,Tyrone Hudson,M,12,Rodriguez High School,59,79
27028,27028,Sandra Burton,F,12,Rodriguez High School,86,67
27029,27029,Barry Walsh,M,10,Rodriguez High School,60,72
27030,27030,Eric Santos,M,12,Rodriguez High School,69,97
27031,27031,Mr. Casey Vang,M,11,Rodriguez High School,89,66
27032,27032,John Contreras,M,10,Rodriguez High School,49,54
27033,27033,Erin Mejia,F,10,Rodriguez High School,49,98
27034,27034,Wesley Pitts,M,9,Rodriguez High School,60,89
27035,27035,Dawn Webb,F,12,Rodriguez High School,82,79
27036,27036,Linda Perez,F,11,Rodriguez High School,46,45
27037,27037,Michael Rivas,M,10,Rodriguez High School,67,91
27038,27038,Autumn Stevenson,F,11,Rodriguez High School,84,72
27039,27039,Adam Hill,M,10,Rodriguez High School,86,56
27040,27040,Charles Chapman,M,12,Rodriguez High School,76,73
27041,27041,Matthew Taylor,M,10,Rodriguez High School,78,90
27042,27042,Carolyn Martinez,F,10,Rodriguez High School,53,90
27043,27043,Tamara Pierce,F,9,Rodriguez High School,76,78
27044,27044,Christina Coleman,F,11,Rodriguez High School,82,85
27045,27045,Brandy Lawson,F,10,Rodriguez High School,88,51
27046,27046,Sabrina Crawford,F,11,Rodriguez High School,84,60
27047,27047,Patricia Prince,F,9,Rodriguez High School,44,74
27048,27048,William Young DDS,M,9,Rodriguez High School,74,61
27049,27049,Christina Dean,F,11,Rodriguez High School,74,57
27050,27050,Jennifer Moore,F,10,Rodriguez High School,86,60
27051,27051,Hunter Hardy,M,11,Rodriguez High School,52,88
27052,27052,Ms. Kristina Cook,F,11,Rodriguez High School,90,87
27053,27053,Eric Baker,M,11,Rodriguez High School,96,57
27054,27054,Robert Adams,M,10,Rodriguez High School,81,71
27055,27055,Molly Schmidt,F,9,Rodriguez High School,46,72
27056,27056,William Wall,M,9,Rodriguez High School,91,51
27057,27057,Ricardo Harris,M,11,Rodriguez High School,61,77
27058,27058,Timothy Garcia,M,10,Rodriguez High School,77,58
27059,27059,Mary Bender,F,12,Rodriguez High School,92,80
27060,27060,Patricia Jackson,F,11,Rodriguez High School,75,94
27061,27061,Darlene Mckee,F,12,Rodriguez High School,83,97
27062,27062,Mary Newman,F,11,Rodriguez High School,58,99
27063,27063,Wayne Good,M,12,Rodriguez High School,82,58
27064,27064,Robert Davila,M,11,Rodriguez High School,84,70
27065,27065,Chad Smith,M,12,Rodriguez High School,82,47
27066,27066,Jeremiah Butler,M,12,Rodriguez High School,51,97
27067,27067,Nicholas Green,M,12,Rodriguez High School,55,93
27068,27068,Ashley Johnson,F,11,Rodriguez High School,75,63
27069,27069,Monique Contreras,F,12,Rodriguez High School,62,56
27070,27070,Brandi Manning,F,12,Rodriguez High School,57,65
27071,27071,Dominic Jimenez,M,12,Rodriguez High School,89,92
27072,27072,Kim Watson,F,10,Rodriguez High School,45,70
27073,27073,Jason Lane,M,9,Rodriguez High School,80,94
27074,27074,Jillian Hanson,F,12,Rodriguez High School,57,89
27075,27075,Jessica Gonzalez,F,9,Rodriguez High School,52,65
27076,27076,Gregory Johnson,M,12,Rodriguez High School,52,63
27077,27077,Stanley Allen,M,9,Rodriguez High School,78,53
27078,27078,Aaron Mitchell,M,12,Rodriguez High School,87,45
27079,27079,Wesley Cox,M,10,Rodriguez High School,98,65
27080,27080,Mrs. Kimberly Floyd DDS,F,11,Rodriguez High School,69,90
27081,27081,Mr. Timothy Brooks,M,12,Rodriguez High School,75,51
27082,27082,Carlos Cook,M,10,Rodriguez High School,90,46
27083,27083,Mary Francis,F,10,Rodriguez High School,93,88
27084,27084,Tracy Rodriguez,F,9,Rodriguez High School,58,55
27085,27085,Meghan Patel,F,9,Rodriguez High School,76,51
27086,27086,Molly Hartman,F,9,Rodriguez High School,73,69
27087,27087,Lori King,F,11,Rodriguez High School,87,68
27088,27088,Peter Jensen,M,12,Rodriguez High School,95,64
27089,27089,Robert Robbins,M,10,Rodriguez High School,76,92
27090,27090,Emily Vega,F,11,Rodriguez High School,86,55
27091,27091,Bruce Brown,M,10,Rodriguez High School,51,70
27092,27092,Alexis Perkins,F,9,Rodriguez High School,67,61
27093,27093,Elizabeth Boone,F,10,Rodriguez High School,87,61
27094,27094,Danielle Phillips,F,10,Rodriguez High School,53,68
27095,27095,Christina Lopez,F,9,Rodriguez High School,80,46
27096,27096,Robin Hansen,F,9,Rodriguez High School,92,94
27097,27097,Bradley Wells,M,12,Rodriguez High School,58,62
27098,27098,Taylor Spencer,F,9,Rodriguez High School,71,47
27099,27099,Keith Hayes,M,10,Rodriguez High School,88,57
27100,27100,Emily Smith,F,10,Rodriguez High School,73,57
27101,27101,John Ray,M,10,Rodriguez High School,93,49
27102,27102,Michael Ray,M,11,Rodriguez High School,79,79
27103,27103,Douglas Thomas,M,9,Rodriguez High School,96,82
27104,27104,James Stafford,M,11,Rodriguez High School,77,88
27105,27105,Peter Thomas,M,9,Rodriguez High School,83,63
27106,27106,Ashley Monroe,F,12,Rodriguez High School,60,64
27107,27107,Mrs. Samantha Jackson,F,10,Rodriguez High School,62,71
27108,27108,Angel Watson,F,11,Rodriguez High School,94,78
27109,27109,Marie Powell,F,11,Rodriguez High School,99,85
27110,27110,Destiny Brown,F,9,Rodriguez High School,55,94
27111,27111,Catherine Wright,F,12,Rodriguez High School,85,92
27112,27112,Jacob Delacruz,M,9,Rodriguez High School,99,51
27113,27113,Emily Jones,F,9,Rodriguez High School,86,96
27114,27114,Samuel Berry,M,9,Rodriguez High School,56,65
27115,27115,Kylie Jordan,F,11,Rodriguez High School,75,79
27116,27116,Jennifer Roberts,F,11,Rodriguez High School,74,94
27117,27117,Joseph Short,M,9,Rodriguez High School,82,68
27118,27118,Kara Yang,F,11,Rodriguez High School,84,68
27119,27119,Lori Bates,F,10,Rodriguez High School,88,99
27120,27120,Brian Reeves,M,10,Rodriguez High School,90,66
27121,27121,Brianna Rodriguez,F,11,Rodriguez High School,64,80
27122,27122,Anna Nelson,F,10,Rodriguez High School,84,88
27123,27123,Ashley Jackson,F,9,Rodriguez High School,95,97
27124,27124,Ralph Valentine,M,10,Rodriguez High School,82,46
27125,27125,Rebecca Chen,F,12,Rodriguez High School,43,83
27126,27126,Alicia Brewer,F,12,Rodriguez High School,99,85
27127,27127,Aaron Stevens,M,9,Rodriguez High School,52,85
27128,27128,Victoria Payne,F,11,Rodriguez High School,50,92
27129,27129,Mary Johnson,F,11,Rodriguez High School,47,76
27130,27130,Tyler Ruiz,M,12,Rodriguez High School,83,69
27131,27131,Kathryn Frazier,F,10,Rodriguez High School,93,72
27132,27132,Jon Pitts,M,10,Rodriguez High School,74,62
27133,27133,Elizabeth Harvey,F,9,Rodriguez High School,80,57
27134,27134,William Ortiz,M,11,Rodriguez High School,67,76
27135,27135,Trevor Sanchez,M,10,Rodriguez High School,89,61
27136,27136,Karina Sanders,F,12,Rodriguez High School,46,45
27137,27137,Laura Baxter,F,10,Rodriguez High School,44,68
27138,27138,Cameron Walters,M,11,Rodriguez High School,62,53
27139,27139,Jessica Heath,F,12,Rodriguez High School,88,75
27140,27140,Nathan Brady,M,10,Rodriguez High School,93,66
27141,27141,Christine Reid,F,10,Rodriguez High School,73,58
27142,27142,John Simmons,M,11,Rodriguez High School,80,81
27143,27143,Jeremy Kim,M,11,Rodriguez High School,51,47
27144,27144,Taylor Kirk,M,11,Rodriguez High School,54,92
27145,27145,Laura Barron,F,11,Rodriguez High School,45,95
27146,27146,Barbara Johnson,F,9,Rodriguez High School,59,70
27147,27147,Mark Wolfe,M,9,Rodriguez High School,72,53
27148,27148,Kelly Mitchell,F,10,Rodriguez High School,98,95
27149,27149,Regina King,F,9,Rodriguez High School,90,84
27150,27150,Hunter Stuart,M,12,Rodriguez High School,47,60
27151,27151,James Thompson,M,11,Rodriguez High School,65,67
27152,27152,Christopher Terry,M,10,Rodriguez High School,77,83
27153,27153,Kimberly Delgado,F,11,Rodriguez High School,74,78
27154,27154,David Silva,M,11,Rodriguez High School,96,96
27155,27155,Jeff Weaver,M,10,Rodriguez High School,68,72
27156,27156,Christopher Baldwin,M,10,Rodriguez High School,61,86
27157,27157,John Crawford,M,9,Rodriguez High School,61,64
27158,27158,Kirk Rhodes,M,9,Rodriguez High School,88,83
27159,27159,Matthew Rodriguez,M,12,Rodriguez High School,50,65
27160,27160,Judith Jones,F,11,Rodriguez High School,80,66
27161,27161,Gabriel Hubbard,M,10,Rodriguez High School,57,72
27162,27162,Faith Brooks,F,12,Rodriguez High School,94,86
27163,27163,Donna Sampson,F,11,Rodriguez High School,60,48
27164,27164,Hannah Blair,F,9,Rodriguez High School,53,48
27165,27165,Cathy Bullock,F,12,Rodriguez High School,54,74
27166,27166,Alyssa Lewis,F,11,Rodriguez High School,61,64
27167,27167,Dennis Montgomery,M,12,Rodriguez High School,80,91
27168,27168,Ryan Wilson,M,9,Rodriguez High School,85,85
27169,27169,Tyler Quinn,M,10,Rodriguez High School,75,62
27170,27170,Miss Lori Doyle,F,9,Rodriguez High School,80,57
27171,27171,Dave Fox,M,11,Rodriguez High School,48,88
27172,27172,Thomas Leon,M,12,Rodriguez High School,59,91
27173,27173,Anita Cox,F,12,Rodriguez High School,88,59
27174,27174,Ms. Karen Villegas MD,F,12,Rodriguez High School,85,86
27175,27175,Ashley Buck,F,11,Rodriguez High School,85,89
27176,27176,Allen Fletcher,M,10,Rodriguez High School,54,71
27177,27177,Nancy Kelley,F,10,Rodriguez High School,62,54
27178,27178,Lisa Ali,F,9,Rodriguez High School,78,50
27179,27179,Michael Thomas,M,12,Rodriguez High School,52,75
27180,27180,Roy Gross,M,10,Rodriguez High School,83,54
27181,27181,Tony Mckenzie,M,10,Rodriguez High School,68,66
27182,27182,Robert Higgins,M,9,Rodriguez High School,86,63
27183,27183,Patrick Diaz,M,11,Rodriguez High School,45,75
27184,27184,Tracy Pitts,F,12,Rodriguez High School,70,86
27185,27185,Haley Johnson,F,9,Rodriguez High School,67,89
27186,27186,James Bennett,M,12,Rodriguez High School,61,90
27187,27187,Sean Henry,M,11,Rodriguez High School,43,74
27188,27188,Marilyn Burch,F,9,Rodriguez High School,57,52
27189,27189,Felicia Smith,F,11,Rodriguez High School,98,47
27190,27190,Mark Delacruz,M,12,Rodriguez High School,90,86
27191,27191,Adam Pope,M,9,Rodriguez High School,76,47
27192,27192,Justin Williams,M,10,Rodriguez High School,64,98
27193,27193,Misty Patel,F,11,Rodriguez High School,96,83
27194,27194,Erica Walters,F,12,Rodriguez High School,92,48
27195,27195,Sara Doyle,F,9,Rodriguez High School,96,54
27196,27196,Kevin Holloway,M,11,Rodriguez High School,63,70
27197,27197,Susan Carrillo,F,10,Rodriguez High School,91,77
27198,27198,Lisa Vasquez,F,10,Rodriguez High School,60,74
27199,27199,Kyle Guzman,M,10,Rodriguez High School,51,90
27200,27200,Amy Perez,F,9,Rodriguez High School,44,85
27201,27201,Logan Green,M,10,Rodriguez High School,48,55
27202,27202,Michelle Duncan,F,12,Rodriguez High School,77,98
27203,27203,Deborah Phillips,F,10,Rodriguez High School,63,69
27204,27204,Ralph Wallace,M,9,Rodriguez High School,85,99
27205,27205,Molly Frye,F,11,Rodriguez High School,93,71
27206,27206,Matthew Joseph,M,11,Rodriguez High School,83,70
27207,27207,Cody Smith,M,12,Rodriguez High School,50,47
27208,27208,Dawn Barnett,F,9,Rodriguez High School,78,71
27209,27209,Julia Dodson,F,9,Rodriguez High School,74,90
27210,27210,Kristin Anderson,F,9,Rodriguez High School,90,88
27211,27211,Rebecca Smith,F,11,Rodriguez High School,81,76
27212,27212,Robert Simmons,M,9,Rodriguez High School,51,67
27213,27213,James Davis,M,11,Rodriguez High School,64,82
27214,27214,Joel Williams,M,10,Rodriguez High School,76,76
27215,27215,David Wiggins,M,9,Rodriguez High School,57,51
27216,27216,Karen Scott,F,10,Rodriguez High School,48,56
27217,27217,Katherine Page,F,12,Rodriguez High School,95,69
27218,27218,Timothy Black,M,11,Rodriguez High School,81,88
27219,27219,Crystal Ramsey,F,9,Rodriguez High School,52,70
27220,27220,David Porter,M,10,Rodriguez High School,77,80
27221,27221,Vanessa Christensen,F,10,Rodriguez High School,56,51
27222,27222,Jason Fuller,M,10,Rodriguez High School,70,92
27223,27223,Tina Goodman,F,12,Rodriguez High School,71,78
27224,27224,Summer Marquez,F,11,Rodriguez High School,54,95
27225,27225,Brandon Romero,M,9,Rodriguez High School,87,45
27226,27226,Shirley Perez,F,10,Rodriguez High School,86,98
27227,27227,Amy Schneider,F,10,Rodriguez High School,98,77
27228,27228,John Carter,M,11,Rodriguez High School,81,82
27229,27229,Francis Lambert,M,9,Rodriguez High School,44,67
27230,27230,Michele Williams,F,10,Rodriguez High School,65,88
27231,27231,Theodore Holder,M,9,Rodriguez High School,82,54
27232,27232,Samuel Hamilton,M,12,Rodriguez High School,98,48
27233,27233,Kelsey Jones,F,11,Rodriguez High School,59,88
27234,27234,Jessica Mcintosh,F,11,Rodriguez High School,91,71
27235,27235,Dwayne Hamilton,M,9,Rodriguez High School,61,65
27236,27236,Krista Johnson,F,10,Rodriguez High School,96,54
27237,27237,Victoria Daniels,F,11,Rodriguez High School,66,63
27238,27238,Matthew Beck,M,9,Rodriguez High School,90,82
27239,27239,Amber Walker,F,12,Rodriguez High School,59,94
27240,27240,Susan Moore,F,9,Rodriguez High School,52,48
27241,27241,Erica Fields,F,12,Rodriguez High School,69,79
27242,27242,Andrea Warner,F,9,Rodriguez High School,49,86
27243,27243,James Vincent,M,10,Rodriguez High School,79,91
27244,27244,Dean Ware,M,9,Rodriguez High School,59,61
27245,27245,Gerald Davis,M,10,Rodriguez High School,45,55
27246,27246,Ryan Carrillo,M,10,Rodriguez High School,80,48
27247,27247,Terrance Delgado,M,9,Rodriguez High School,71,75
27248,27248,Angel Oconnor,F,12,Rodriguez High School,81,59
27249,27249,Emily Goodman,F,12,Rodriguez High School,83,99
27250,27250,Allison Conway,F,12,Rodriguez High School,88,79
27251,27251,Tonya Howard,F,10,Rodriguez High School,62,65
